125,"Capillary Condensation","http://en.wikipedia.org/wiki/Capillary_condensation","The process by which multilayer adsorption from the vapour phase into a porous medium proceeds to the point at which pore spaces become filled with condensed liquid from the vapour phase. The unique aspect of capillary condensation is that vapor condensation occurs below the saturation vapor pressure of the pure liquid.  Can affect contact between solids, modifying macroscopic adhesion & friction properties."
126,"Capillary Electrophoresis","http://en.wikipedia.org/wiki/Capillary_electrophoresis","A technique for separtion of chemical species based on their size to charge ratio in the interior of a small capillary filled with an electrolyte."
127,"Capillary Evaporation",,"The transport of a liquid from within a capillary system (e.g. a block of porous material) and the subsequent evaporation from its surface."
128,"Capillary Porous Material",,"A porous material that absorbs or transports fluid by capillary action."
129,"Capillary Pressure","http://en.wikipedia.org/wiki/Capillary_pressure","The difference in pressure across the interface between two immiscible fluids. This pressure difference is proportional to the surface tension and inversely proportional to the effective radius of the interface. It also depends on the wetting angle of the liquid on the surface of the capillary."
130,"Capillary Wave Effect","http://en.wikipedia.org/wiki/Capillary_wave","A wave travelling along the interface between two fluids, whose dynamics are dominated by the effects of surface tension. Capillary waves are common in nature and home, and are often referred to as ripple. The wavelength of capillary waves is typically less than a few centimeters. A gravity-capillary wave on a fluid interface is influenced by both the effects of surface tension and gravity, as well as by the fluid inertia."
131,"Carbon Nanotubes","http://en.wikipedia.org/wiki/Carbon_nanotube","Allotropes of carbon with a nanostructure that can have a length-to-diameter ratio greater than 1,000,000.  They exhibit extraordinary strength and unique electrical properties, and are efficient conductors of heat."
132,"Carbonitriding","http://en.wikipedia.org/wiki/Carbonitriding","A metallurgical surface modification technique that is used to increase the surface hardness of a metal, thereby reducing wear. During the process, atoms of carbon and nitrogen diffuse interstitially into the metal, creating barriers to slip, increasing the hardness and modulus near the surface. Often applied to inexpensive, easily machined low carbon steel to impart the surface properties of more expensive and difficult to work grades of steel."
133,"Carburizing","http://en.wikipedia.org/wiki/Carburization","A heat treatment process in which iron or steel is heated in the presence of another material (but below the metal's melting point) which liberates carbon as it decomposes. The outer surface or case will have higher carbon content than the original material. When the iron or steel is cooled rapidly by quenching, the higher carbon content on the outer surface becomes hard, while the core remains soft and tough."
134,"Carnot Cycle","http://en.wikipedia.org/wiki/Carnot_cycle","A particular thermodynamic cycle, modeled on the hypothetical Carnot heat engine. The Carnot cycle is the most efficient cycle possible for converting a given amount of thermal energy into work or, conversely, for using a given amount of work for refrigeration purposes."
135,"Case Hardening","http://en.wikipedia.org/wiki/Case_hardening","The process of hardening the surface of a metal, often a low carbon steel, by infusing elements into the material's surface, forming a thin layer of a harder alloy. Case hardening is usually done after the part in question has been formed into its final shape, but can also be done to increase the hardening element content of bars to be used in a pattern welding or similar process."
136,"Casimir Effect","http://en.wikipedia.org/wiki/Casimir_effect","Physical forces arising from a quantized field. The typical example is of two uncharged metallic plates in a vacuum, placed a few micrometers apart, without any external electromagnetic field"
137,"Cat Righting Reflex","http://en.wikipedia.org/wiki/Cat_righting_reflex","A cat's innate ability to orient itself as it falls in order to land on its feet. Cats use combinations of bending and relative rotation of body sections to minimise angular momentum and orient themselves for a (relatively) safe landing."
138,"Catalysis","http://en.wikipedia.org/wiki/Catalysis","The process in which the rate of a chemical reaction is increased by means of a chemical substance known as a catalyst. Unlike other reagents that participate in the chemical reaction, a catalyst is not consumed.  Catalysts work by lowering the activation energy for a reaction, thus dramatically increasing the rate of the reaction. As a result, products are formed faster and reactions reach their equilibrium state more rapidly."
139,"Catapult Effect","http://en.wikipedia.org/wiki/Catapult_effect","A current passing through two wires connected by a loose wire in a magnetic field causes the loose wire to be catapulted horizontally away from the magnetic field due to the magnetic forces acting in the wires and in the magnetic field itself."
140,"Cathodic Arc Deposition","http://en.wikipedia.org/wiki/Cathodic_arc_deposition","Cathodic arc deposition or Arc-PVD is a physical vapour deposition technique in which an electric arc is used to vapourize material from a cathode target. The vapourized material then condenses on a substrate, forming a thin film. The technique is can be used to deposit a metallic, ceramic, and composite films."
141,"Cathodoluminescence","http://en.wikipedia.org/wiki/Cathodoluminescence","An optical and electrical phenomenon whereby a beam of electrons is generated by an electron gun (e.g. cathode ray tube) and then impacts on a luminescent material such as a phosphor, causing the material to emit visible light. The most common example is the screen of a television."
142,"Cat's-whisker Detector","http://en.wikipedia.org/wiki/Cat%27s-whisker_detector","A thin wire that lightly touches a semiconducting crystal to make an imperfect contact-junction detector in a crystal radio. It is a relatively primitive and unstable metal-semiconductor point-contact junction forming a Schottky barrier diode."
